CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463334	Ki	=	8.9	nM	8.05	Ki	=	8.9	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484213	CHEMBL3537874	A	Inhibition of human SULT1A1 expressed in Escherichia coli assessed as p-nitrophenol sulfation at 100 nM by Michaelis-Menten equation analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463335	Ki	=	14.9	nM	7.83	Ki	=	14.9	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484212	CHEMBL3537873	A	Inhibition of human SULT1A1 expressed in Escherichia coli assessed as 17beta-estradiol sulfation at 100 nM by Michaelis-Menten equation analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463340	Km	=	450	nM		Km	=	.45	uM			0	BAO_0000477	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484209	CHEMBL3537870	A	Activity of human SULT1A1 expressed in Escherichia coli at 6 uM by Michaelis-Menten equation analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463342	Km	=	690	nM		Km	=	.69	uM			0	BAO_0000477	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484208	CHEMBL3537869	A	Activity of human SULT1A1 expressed in Escherichia coli at 6 uM by Michaelis-Menten equation analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463332	IC50	=	20	nM	7.7	IC50	=	20	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484215	CHEMBL3537876	A	Inhibition of SULT1A1 in human MCF7 cells assessed as 17beta-estradiol sulfation	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588	491	CHEMBL3308403	MCF7		,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463341	Vmax	=	11	pmol/min/ug		Vmax	=	11	pmol/min/ug			0	BAO_0000586			1484208	CHEMBL3537869	A	Activity of human SULT1A1 expressed in Escherichia coli at 6 uM by Michaelis-Menten equation analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL1402	339327	CHEMBL1402	339327	4-HYDROXYTORMIFENE	4-OH TOR	421.97	5.92	32.7	1	CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccc(O)cc3	15463721	Km	=	2600	nM		Km(app)	=	2.6	uM			0	BAO_0000477	UO_0000065	http://www.openphacts.org/units/Nanomolar	1481910	CHEMBL3540601	A	Activity of human SULT1A1 expressed in escherichia coli assessed as enzyme-mediated 4-(4-chloro-1-(4-(2-(dimethylamino)ethoxy)phenyl)-2-phenylbut-1-enyl)phenyl hydrogen sulfate formation after 15 mins by Michaelis-Menten equation in presence of 20 uM PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92135	CHEMBL3525912	22434874	Drug Metab. Dispos.	2012	40	6	1210					,,,,,,,,,
CHEMBL1402	339327	CHEMBL1402	339327	4-HYDROXYTORMIFENE	4-OH TOR	421.97	5.92	32.7	1	CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccc(O)cc3	15463718	Vmax	=	8.5	nmol/min		Vmax	=	8.5	nmol/min			0	BAO_0000586			1481913	CHEMBL3540604	A	Activity of human SULT1A1 expressed in escherichia coli assessed as enzyme-mediated 4-(4-chloro-1-(4-(2-(dimethylamino)ethoxy)phenyl)-2-phenylbut-1-enyl)phenyl hydrogen sulfate formation measured per mg of protein after 15 mins by Michaelis-Menten equation in presence of 20 uM PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92135	CHEMBL3525912	22434874	Drug Metab. Dispos.	2012	40	6	1210					,,,,,,,,,
CHEMBL16645	16995	CHEMBL16645	16995	p-CRESOL	4-cresol	108.14	1.7	20.23	0	Cc1ccc(O)cc1	6074753	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL284464	49238	CHEMBL284464	49238		N-hydroxy-2-acetylaminofluorene	239.27	3	40.54	0	CC(=O)N(O)c1ccc2c(Cc3ccccc23)c1	6074766	Activity					Activity				Substrate		0	BAO_0000375			738297	CHEMBL1743315	A	Major substrate of human cytosolic sulfotransferase SULT1A2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104077	CHEMBL1743292	SINGLE PROTEIN	P50226	Sulfotransferase 1A2	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14126	13336	CHEMBL14126	13336	BETANAPHTHOL	2-naphthol	144.17	2.55	20.23	0	Oc1ccc2ccccc2c1	6074767	Activity					Activity				Substrate		0	BAO_0000375			738297	CHEMBL1743315	A	Major substrate of human cytosolic sulfotransferase SULT1A2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104077	CHEMBL1743292	SINGLE PROTEIN	P50226	Sulfotransferase 1A2	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14130	13399	CHEMBL14130	13399	P-NITROPHENOL	4-Nitrophenol	139.11	1.3	63.37	0	Oc1ccc(cc1)[N+](=O)[O-]	6074765	Activity					Activity				Substrate		0	BAO_0000375			738297	CHEMBL1743315	A	Major substrate of human cytosolic sulfotransferase SULT1A2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104077	CHEMBL1743292	SINGLE PROTEIN	P50226	Sulfotransferase 1A2	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14130	13399	CHEMBL14130	13399	P-NITROPHENOL	4-Nitrophenol	139.11	1.3	63.37	0	Oc1ccc(cc1)[N+](=O)[O-]	6074769	Activity					Activity				Substrate		0	BAO_0000375			738298	CHEMBL1743305	A	Major substrate of human cytosolic sulfotransferase SULT1A3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743299	1122119	CHEMBL1743299	1122119		1-hydroxymethylpyrene	232.28	4.08	20.23	0	OCc1ccc2ccc3cccc4ccc1c2c34	6074770	Activity					Activity				Substrate		0	BAO_0000375			738298	CHEMBL1743305	A	Major substrate of human cytosolic sulfotransferase SULT1A3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL926	84505	CHEMBL926	84505	DOBUTAMINE	dobutamine	301.39	2.96	72.72	0	CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2	6074773	Activity					Activity				Substrate		0	BAO_0000375			738298	CHEMBL1743305	A	Major substrate of human cytosolic sulfotransferase SULT1A3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL59	4584	CHEMBL59	4584	DOPAMINE	Dopamine	153.18	.6	66.48	0	NCCc1ccc(O)c(O)c1	6074768	Activity					Activity				Substrate		0	BAO_0000375			738298	CHEMBL1743305	A	Major substrate of human cytosolic sulfotransferase SULT1A3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL3527569	1925277	CHEMBL3527569	1925277		M25	450.45	3.35	128.04	0	C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OS(=O)(=O)O	15469947	Drug metabolism					Drug metabolism				metabolite_detected		0				1483854	CHEMBL3539758	A	Activity of human SULT1A3 assessed as compound formation treated with 2 and 20 uM brivanib for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,,,,
CHEMBL377300	343041	CHEMBL377300	343041	BRIVANIB	Brivanib	370.38	3.52	84.67	0	C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C	15469942	Drug metabolism					Drug metabolism				metabolite_detected		0				1483849	CHEMBL3539753	A	Drug metabolism assessed as human SULT1A3-mediated (R)-1-(4-(4-fluoro-2-methyl-1H-indol-5-yloxy)-5-methylpyrrolo[1,2-f][1,2,4]triazin-6-yloxy)propane-2-sulfonic acid formation at 2 and 20 uM for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,
CHEMBL714	34094	CHEMBL714	34094	ALBUTEROL	salbutamol	239.31	1.31	72.72	0	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	6074772	Activity					Activity				Substrate		0	BAO_0000375			738298	CHEMBL1743305	A	Major substrate of human cytosolic sulfotransferase SULT1A3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1437	372912	CHEMBL1437	372912	NOREPINEPHRINE	norepinephrine	169.18	.09	86.71	0	NC[C@H](O)c1ccc(O)c(O)c1	6074771	Activity					Activity				Substrate		0	BAO_0000375			738298	CHEMBL1743305	A	Major substrate of human cytosolic sulfotransferase SULT1A3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104078	CHEMBL1743293	SINGLE PROTEIN	P0DMM9	Sulfotransferase 1A3/1A4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14130	13399	CHEMBL14130	13399	P-NITROPHENOL	4-Nitrophenol	139.11	1.3	63.37	0	Oc1ccc(cc1)[N+](=O)[O-]	6074774	Activity					Activity				Substrate		0	BAO_0000375			738299	CHEMBL1743306	A	Major substrate of human cytosolic sulfotransferase SULT1B1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743303	1122123	CHEMBL1743303	1122123	DIIODOTHYRONINE	di-iodothyronine (T2)	525.08	3.35	92.78	1	NC(Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	6074775	Activity					Activity				Substrate		0	BAO_0000375			738299	CHEMBL1743306	A	Major substrate of human cytosolic sulfotransferase SULT1B1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743304	1122124	CHEMBL1743304	1122124	REVERSE TRIIODOTHYRONINE	reverse tri-iodothyronine (r-T3)	650.98	3.95	92.78	1	N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	6074777	Activity					Activity				Substrate		0	BAO_0000375			738299	CHEMBL1743306	A	Major substrate of human cytosolic sulfotransferase SULT1B1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL59	4584	CHEMBL59	4584	DOPAMINE	Dopamine	153.18	.6	66.48	0	NCCc1ccc(O)c(O)c1	6074779	Activity					Activity				Substrate		0	BAO_0000375			738299	CHEMBL1743306	A	Major substrate of human cytosolic sulfotransferase SULT1B1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1624	469690	CHEMBL1624	469690	LEVOTHYROXINE	thyroxine	776.87	4.56	92.78	1	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	6074778	Activity					Activity				Substrate		0	BAO_0000375			738299	CHEMBL1743306	A	Major substrate of human cytosolic sulfotransferase SULT1B1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1544	433015	CHEMBL1544	433015	LIOTHYRONINE	tri-iodothyronine (T3)	650.98	3.95	92.78	1	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	6074776	Activity					Activity				Substrate		0	BAO_0000375			738299	CHEMBL1743306	A	Major substrate of human cytosolic sulfotransferase SULT1B1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL3527569	1925277	CHEMBL3527569	1925277		M25	450.45	3.35	128.04	0	C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OS(=O)(=O)O	15469949	Drug metabolism					Drug metabolism				metabolite_detected		0				1483856	CHEMBL3540071	A	Activity of human SULT1B1 assessed as compound formation treated with 2 and 20 uM brivanib for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,,,,
CHEMBL377300	343041	CHEMBL377300	343041	BRIVANIB	Brivanib	370.38	3.52	84.67	0	C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C	15469944	Drug metabolism					Drug metabolism				metabolite_detected		0				1483851	CHEMBL3539755	A	Drug metabolism assessed as human SULT1B1-mediated (R)-1-(4-(4-fluoro-2-methyl-1H-indol-5-yloxy)-5-methylpyrrolo[1,2-f][1,2,4]triazin-6-yloxy)propane-2-sulfonic acid formation at 2 and 20 uM for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	104079	CHEMBL1743294	SINGLE PROTEIN	O43704	Sulfotransferase family cytosolic 1B member 1	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,
CHEMBL284464	49238	CHEMBL284464	49238		N-hydroxy-2-acetylaminofluorene	239.27	3	40.54	0	CC(=O)N(O)c1ccc2c(Cc3ccccc23)c1	6074781	Activity					Activity				Substrate		0	BAO_0000375			738300	CHEMBL1743307	A	Major substrate of human cytosolic sulfotransferase SULT1C2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104080	CHEMBL1743295	SINGLE PROTEIN	O00338	Sulfotransferase 1C2	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14130	13399	CHEMBL14130	13399	P-NITROPHENOL	4-Nitrophenol	139.11	1.3	63.37	0	Oc1ccc(cc1)[N+](=O)[O-]	6074780	Activity					Activity				Substrate		0	BAO_0000375			738300	CHEMBL1743307	A	Major substrate of human cytosolic sulfotransferase SULT1C2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104080	CHEMBL1743295	SINGLE PROTEIN	O00338	Sulfotransferase 1C2	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL284464	49238	CHEMBL284464	49238		N-hydroxy-2-acetylaminofluorene	239.27	3	40.54	0	CC(=O)N(O)c1ccc2c(Cc3ccccc23)c1	6074783	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14130	13399	CHEMBL14130	13399	P-NITROPHENOL	4-Nitrophenol	139.11	1.3	63.37	0	Oc1ccc(cc1)[N+](=O)[O-]	6074782	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL195437	328140	CHEMBL195437	328140	4-OCTYLPHENOL	4-octylphenol	206.33	4.3	20.23	0	CCCCCCCCc1ccc(O)cc1	6074786	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743299	1122119	CHEMBL1743299	1122119		1-hydroxymethylpyrene	232.28	4.08	20.23	0	OCc1ccc2ccc3cccc4ccc1c2c34	6074789	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL153062	252564	CHEMBL153062	252564	4-NONYLPHENOL	nonylphenol	220.36	4.69	20.23	0	CCCCCCCCCc1ccc(O)cc1	6074787	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL411	860	CHEMBL411	860	DIETHYLSTILBESTROL	diethylstilbestrol	268.36	4.83	40.46	0	CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2	6074788	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL418971	155592	CHEMBL418971	155592	BISPHENOL A	bisphenol-A	228.29	3.42	40.46	0	CC(C)(c1ccc(O)cc1)c2ccc(O)cc2	6074785	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1405	342897	CHEMBL1405	342897	ESTRONE	17-beta-estrone	270.37	3.82	37.3	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O	6074784	Activity					Activity				Substrate		0	BAO_0000375			738301	CHEMBL1743308	A	Major substrate of human cytosolic sulfotransferase SULT1C4	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104081	CHEMBL1743296	SINGLE PROTEIN	O75897	Sulfotransferase 1C4	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL253363	419616	CHEMBL253363	419616	PREGNENOLONE	pregnenolone	316.49	4.52	37.3	0	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	6074816	Activity					Activity				Substrate		0	BAO_0000375			738304	CHEMBL1743311	A	Major substrate of human cytosolic sulfotransferase SULT2B1_v1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104082	CHEMBL1743297	SINGLE PROTEIN	O00204	Sulfotransferase family cytosolic 2B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL112570	182921	CHEMBL112570	182921	CHOLESTEROL	Cholesterol	386.66	7.39	20.23	1	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	6074817	Activity					Activity				Substrate		0	BAO_0000375			738305	CHEMBL1743312	A	Major substrate of human cytosolic sulfotransferase SULT2B1_v2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104082	CHEMBL1743297	SINGLE PROTEIN	O00204	Sulfotransferase family cytosolic 2B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL90593	149457	CHEMBL90593	149457	PRASTERONE	Dehydroepiandrosterone	288.43	3.88	37.3	0	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O	6074815	Activity					Activity				Substrate		0	BAO_0000375			738304	CHEMBL1743311	A	Major substrate of human cytosolic sulfotransferase SULT2B1_v1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104082	CHEMBL1743297	SINGLE PROTEIN	O00204	Sulfotransferase family cytosolic 2B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL90593	149457	CHEMBL90593	149457	PRASTERONE	Dehydroepiandrosterone	288.43	3.88	37.3	0	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O	6074818	Activity					Activity				Substrate		0	BAO_0000375			738305	CHEMBL1743312	A	Major substrate of human cytosolic sulfotransferase SULT2B1_v2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104082	CHEMBL1743297	SINGLE PROTEIN	O00204	Sulfotransferase family cytosolic 2B member 1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
